COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,PHYLOGENY_SNAPSHOT_RES,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,average_generation,chg_env,deletion_mut_cnt,environment,genome_length,insertion_mut_cnt,lineage_length_genotypes,lineages_max_deleterious_steps,lineages_max_taxon_volatility,lineages_max_unique_taxa,lineages_mean_deleterious_steps,lineages_mean_taxon_volatility,lineages_mean_unique_taxa,lineages_min_deleterious_steps,lineages_min_taxon_volatility,lineages_min_unique_taxa,lineages_variance_deleterious_steps,lineages_variance_taxon_volatility,lineages_variance_unique_taxa,match_score_all,match_score_even,match_score_odd,match_score_odd_even,optimal_plastic,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,phylo_ave_depth,phylo_current_phylogenetic_diversity,phylo_diversity,phylo_max_evolutionary_distinctiveness,phylo_max_pairwise_distance,phylo_mean_evolutionary_distinctiveness,phylo_mean_pairwise_distance,phylo_min_evolutionary_distinctiveness,phylo_min_pairwise_distance,phylo_mrca_changes,phylo_mrca_depth,phylo_num_roots,phylo_num_taxa_extant,phylo_num_taxa_tree,phylo_sum_pairwise_distance,phylo_total_orgs,phylo_variance_evolutionary_distinctiveness,phylo_variance_pairwise_distance,plastic_odd_even,substitution_mut_cnt,total_mut_cnt,update
0.0025,1,events-chg-u300_phase-two.cfg,200000,22027,0.0,29125.1,True,2888,chg-u300_phase-two,91,2823,3480,949,1407,489,945.713,1402.88,487.369,945,1401,487,0.560508,0.975876,0.340843,1,4,2,6,False,001000,001000,001000,not;nand;and;ornot;or;andnot,3484.48,5591,9.77459,514.441,28,134.654,10.3462,23.8375,1,362,2794,1,1613,5592,1.34508e+07,3600,2812.39,36.6203,False,3204,8915,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22028,0.0,25729.6,True,4747,chg-u300_phase-two,163,4742,3613,921,1377,221,917.604,1373.15,217.317,915,1366,217,0.739302,1.60486,0.301465,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3615.74,7015,10.8153,818.463,75,104.559,37.3467,1.5454,1,371,3584,1,2331,7016,1.01419e+08,3600,3239,694.642,False,3417,12906,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22029,0.0,55191.9,True,2342,chg-u300_phase-two,53,2327,2845,713,951,144,704.146,937.099,140.72,702,932,140,2.00017,5.7203,0.627192,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2881.76,4836,9.13868,436.438,41,195.14,14.9135,95.9562,1,177,1127,1,1349,4837,1.35597e+07,3600,3039.85,38.2586,False,2177,6846,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22030,0.0,20425.4,True,946,chg-u300_phase-two,103,916,2913,760,982,160,755.978,977.65,156.534,755,976,156,0.781406,1.28023,0.473188,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2917.14,5279,10.0635,485.006,33,111.634,14.8077,0.694484,1,211,2908,1,1765,5280,2.30516e+07,3600,3044.79,41.2593,False,3317,5179,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22031,0.0,24947,True,2683,chg-u300_phase-two,148,2722,3313,806,1125,196,801.956,1117.21,193.35,800,1113,193,1.41271,4.35361,0.337885,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3317.65,6385,10.5647,503.906,57,116.819,28.0409,2.2535,1,302,3299,1,2067,6386,5.98732e+07,3600,3044.89,137.824,False,3209,8614,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22032,0.0,26593.4,True,687,chg-u300_phase-two,151,730,3066,762,968,135,757.645,963.06,130.396,756,960,130,1.31434,2.01566,0.422301,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3066.44,5786,10.5125,522.049,38,149.356,19.6616,22.3304,1,326,2493,1,1977,5787,3.84045e+07,3600,3705.39,38.3601,False,3406,4823,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22033,0.0,34519,True,2296,chg-u300_phase-two,135,2332,3196,758,1004,189,752.584,995.159,182.774,750,989,180,2.65798,13.1833,4.6345,2,5,1,6,False,100010,100010,100010,not;nand;and;ornot;or;andnot,3218.47,6563,10.6576,577.691,57,190.803,26.5533,88.2204,1,53,191,1,2164,6564,6.21445e+07,3600,2597.96,158.376,False,3102,7730,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22034,0.0,23365.3,True,4264,chg-u300_phase-two,155,4238,3478,970,1312,210,965.211,1300.22,201.455,963,1295,200,1.41825,8.21382,1.27079,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3530.6,7006,10.7185,1090.48,108,123.467,49.2655,5.14457,1,317,3488,1,2190,7007,1.18087e+08,3600,4177.7,1054.64,False,3037,11539,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22035,0.0,26984.6,True,6531,chg-u300_phase-two,173,6599,3782,940,1418,321,935.393,1407.79,318.463,933,1404,318,1.19015,6.39564,0.405356,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3804.81,7222,10.8009,578.17,110,197.03,37.8092,83.4025,1,74,348,1,2272,7223,9.75423e+07,3600,3357.39,1316.92,False,3535,16665,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22036,0.0,25152.1,True,4452,chg-u300_phase-two,300,4631,3753,926,1458,286,918.879,1448.32,275.12,913,1441,269,5.74087,12.5777,14.1862,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3765.52,8220,11.1562,1123.35,153,174.414,87.6339,56.0888,1,182,1141,1,2668,8221,3.11782e+08,3600,7116.76,1887.95,False,3634,12717,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22037,0.0,23701.8,True,4681,chg-u300_phase-two,136,4678,3496,913,1332,227,903.498,1316.67,222.146,901,1310,222,3.89798,13.0115,0.161768,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3510.3,7512,10.8155,441.036,52,93.9602,21.7861,0.503193,1,281,3497,1,2301,7513,5.76493e+07,3600,2283.08,74.7087,False,3326,12685,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22038,0.0,24386,True,4779,chg-u300_phase-two,147,4814,3471,870,1283,261,862.325,1266.34,254.409,860,1262,253,2.49061,11.1243,2.48864,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3495.08,6868,10.7229,520.56,56,135.777,24.0289,23.0724,1,300,2700,1,2228,6869,5.96128e+07,3600,3306.57,86.9322,False,3271,12864,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22039,0.0,29622.6,True,1061,chg-u300_phase-two,141,1095,2943,728,977,136,721.517,967.014,126.778,720,964,126,1.6915,4.4402,2.29711,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2947.97,6162,10.6358,472.395,56,154.939,16.7445,48.4323,1,175,1274,1,2139,6163,3.82879e+07,3600,2892.53,143.629,False,2990,5146,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22040,0.0,23455.1,True,2316,chg-u300_phase-two,218,2386,3262,814,1147,275,809.367,1116.39,239.472,805,1107,237,2.24334,8.95057,8.74686,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3266.84,7065,10.8234,2249.67,158,153.706,73.9225,5.91146,1,267,3193,1,2335,7066,2.01435e+08,3600,22773.7,2539.51,False,3315,8017,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22041,0.0,27562.1,True,1897,chg-u300_phase-two,129,1910,3065,746,924,154,740.19,916.72,150.536,738,913,150,3.329,3.49699,0.587152,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3074.13,6050,10.4343,576.011,50,191.725,23.4126,77.2553,1,126,683,1,2027,6051,4.80743e+07,3600,3177.89,85.7358,False,3020,6827,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22042,0.0,25317.9,True,3595,chg-u300_phase-two,146,3619,3128,862,1225,291,855.934,1214.89,285.311,852,1206,285,4.18691,11.0606,0.496957,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3152.97,6867,10.8008,517.25,62,118.628,35.0166,4.3933,1,420,3133,1,2258,6868,8.92277e+07,3600,4087.15,120.429,False,2921,10135,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22043,0.0,25855.6,True,926,chg-u300_phase-two,216,1031,3052,730,1031,262,724.867,1026,260.299,721,1019,260,2.6214,7.02738,0.326057,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3057.73,6413,10.8597,556,71,111.21,36.9424,2.07084,1,413,3028,1,2374,6414,1.04058e+08,3600,4348.93,382.352,False,3257,5214,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22044,0.0,31665.5,True,2638,chg-u300_phase-two,99,2631,3115,782,1045,184,778.044,1039.77,182.322,777,1038,182,0.788041,1.54866,0.248587,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3161.95,5301,9.90272,237.1,24,113.498,11.4188,1.1798,1,542,3156,1,1657,5302,1.56666e+07,3600,2937.8,10.8758,False,2885,8154,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22045,0.0,32043.8,True,3159,chg-u300_phase-two,86,3112,3353,785,1034,174,781.9,1029.04,170.421,781,1027,170,0.689144,1.23476,0.41865,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3365.23,5526,9.83948,523.8,31,105.164,9.38129,0.544117,1,457,3354,1,1635,5527,1.25315e+07,3600,2858.58,17.4968,False,3159,9430,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22046,0.0,25448.5,True,2001,chg-u300_phase-two,123,1972,2887,736,880,169,732.391,875.233,166.351,731,873,166,0.953385,1.26183,0.313164,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2891.16,5458,10.2306,496,33,114.215,11.7884,0.939394,1,416,2885,1,1896,5459,2.11774e+07,3600,3241.55,19.1834,False,3072,7045,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22047,0.0,27772.8,True,5385,chg-u300_phase-two,129,5407,3584,935,1422,210,928.946,1412.51,207.309,925,1410,207,2.72017,2.40719,0.292072,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3616.21,6478,10.3079,1703.71,98,112.91,43.6601,2.736,1,506,3575,1,1957,6479,8.3563e+07,3600,5027.52,890.433,False,3231,14023,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22048,0.0,25475.3,True,5232,chg-u300_phase-two,187,5239,3687,846,1314,219,842.155,1309.96,214.042,840,1307,213,0.971082,1.88026,1.23999,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3694.82,7230,10.9266,502.407,49,109.595,24.7847,1.80668,1,464,3678,1,2399,7231,7.12908e+07,3600,3325.71,110.435,False,3537,14008,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22049,0.0,23974.9,True,4876,chg-u300_phase-two,143,4912,3700,958,1481,320,948.081,1459.76,310.977,944,1451,309,5.82376,20.4707,4.31928,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3722.71,8752,11.1731,575.121,100,183.787,51.9729,73.5367,1,58,300,1,2664,8753,1.84354e+08,3600,3679.11,373.625,False,3565,13353,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22050,0.0,28720.9,True,1593,chg-u300_phase-two,158,1645,3127,721,879,161,716.117,875.216,157.381,715,874,157,0.912783,0.987463,0.369676,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3136.28,6031,10.5851,497,25,113.179,11.7975,0.717172,1,437,3130,1,2092,6032,2.58034e+07,3600,3290.62,12.9638,False,3343,6581,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22051,0.0,30018.7,True,5841,chg-u300_phase-two,102,5846,3721,921,1343,261,913.739,1326.8,259.141,912,1322,259,2.82703,8.57877,0.131517,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3758.48,7127,10.4675,522.412,63,162.967,27.6909,60.0386,1,203,1469,1,1980,7128,5.42523e+07,3600,2810.29,112.049,False,3241,14928,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22052,0.0,21505.9,True,12325,chg-u300_phase-two,174,12334,4133,1250,2275,471,1242.64,2261.12,468.327,1237,2255,468,6.41148,20.0102,0.357447,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,4172.12,7964,10.8226,324.687,161,105.91,62.7652,4.05189,1,216,4106,1,2300,7965,1.65942e+08,3600,2409.58,1036.52,False,3412,28071,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22053,0.0,33428.2,True,3999,chg-u300_phase-two,148,4049,3420,849,1155,241,842.772,1147.22,235.342,841,1144,233,2.0709,4.59809,2.89503,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3433.26,7310,10.9022,531.728,54,169.096,25.7203,75.0406,1,75,366,1,2361,7311,7.16562e+07,3600,2203.42,103.514,False,3317,11365,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22054,0.0,17344.8,True,4158,chg-u300_phase-two,286,4222,3350,799,1188,293,794.679,1182.2,288.335,790,1177,288,1.92044,2.70089,0.359574,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,3369.52,7047,11.1217,794.294,56,116.738,25.8788,1.79907,1,179,3350,1,2663,7048,9.17261e+07,3600,4437.77,213.766,False,3628,12008,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22055,0.0,22098.3,True,1242,chg-u300_phase-two,178,1288,3118,755,877,111,751.128,872.043,108.322,750,869,108,0.921187,1.478,0.334914,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3121.2,6235,10.7692,484,31,112.455,15.7008,0.969519,1,308,3113,1,2261,6236,4.01144e+07,3600,3188.97,17.5964,False,3518,6048,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22056,0.0,25154.5,True,917,chg-u300_phase-two,242,1056,3295,808,1111,233,803.083,1102.84,228.466,800,1100,228,0.989104,1.82181,0.506855,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3303.05,7016,10.9773,557.561,69,128.551,32.5002,1.79432,1,303,3277,1,2457,7017,9.80594e+07,3600,6542.28,284.258,False,3639,5612,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22057,0.0,33170.7,True,332,chg-u300_phase-two,108,330,2778,675,756,82,671.21,750.234,78.7274,669,747,78,0.975357,2.69704,0.562876,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2786.79,5066,10.0899,499.997,43,115.342,18.2081,4.20951,1,379,2699,1,1695,5067,2.61408e+07,3600,3142.75,64.1656,False,2967,3629,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22058,0.0,30870.6,True,3158,chg-u300_phase-two,180,3236,3381,809,1125,222,801.575,1110.47,213.499,797,1103,212,4.16856,19.4793,1.47105,2,5,1,6,False,100010,100010,100010,not;nand;and;ornot;or;andnot,3389.17,7281,10.8891,584.122,140,185.69,72.5645,83.9328,1,25,108,1,2375,7282,2.04568e+08,3600,2513.13,2142.67,False,3211,9605,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22059,0.0,35240.7,True,196,chg-u300_phase-two,97,190,2746,640,714,54,634.359,705.685,50.0526,633,703,49,1.82053,4.31839,1.73929,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2754.94,4857,9.89299,516.754,52,129.735,18.4086,15.9244,1,409,2420,1,1636,4858,2.46202e+07,3600,2960.33,179.404,False,2887,3273,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22060,0.0,24799.2,True,1378,chg-u300_phase-two,196,1467,3116,747,1025,262,743.088,1017.56,258.33,741,1015,258,0.939865,3.4508,0.345117,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3118.1,6407,10.8312,506.564,61,126.062,18.9837,0.801976,1,397,3099,1,2289,6408,4.97109e+07,3600,4803.81,164.337,False,3402,6247,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22061,0.0,34215.6,True,2857,chg-u300_phase-two,96,2806,3038,724,910,160,720.119,905.181,158.339,718,901,158,1.37681,2.42052,0.332112,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3048.76,5404,10.043,327.079,25,211.987,9.99202,106.868,1,38,198,1,1778,5405,1.57849e+07,3600,2474.16,18.6878,False,3043,8706,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22062,0.0,33050.8,True,88,chg-u300_phase-two,107,88,2751,671,820,61,668.785,816.055,59.379,668,815,59,0.528627,0.711376,0.277666,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,2753.36,4672,9.38862,501.996,23,132.19,8.91439,0.843808,1,474,2747,1,1607,4673,1.15033e+07,3600,4261.38,17.3356,False,2925,3101,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22063,0.0,28429.5,True,1536,chg-u300_phase-two,186,1600,3050,756,945,160,749.774,932.713,153.549,745,927,150,4.91945,7.61746,2.18935,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3052.25,7144,10.9516,797.875,95,103.274,26.169,2.55906,1,340,3013,1,2404,7145,7.55866e+07,3600,3940.65,214.106,False,3217,6353,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22064,0.0,28800.9,True,2565,chg-u300_phase-two,182,2633,3287,779,1054,173,774.789,1049.36,169.529,772,1046,169,1.32534,1.83219,0.516616,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3287.81,6436,10.7286,585.182,43,203.827,16.6342,85.301,1,19,130,1,2251,6437,4.2124e+07,3600,5124.41,74.0177,False,3282,8480,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22065,0.0,31493.4,True,50,chg-u300_phase-two,109,51,2654,624,721,53,620.695,717.712,49.3808,620,715,49,0.467249,0.516809,0.297885,2,5,1,6,False,100010,100010,100010,not;nand;and;ornot;or;andnot,2663.49,4748,9.87229,335.5,29,106.075,7.45119,0.366861,1,381,2654,1,1707,4749,1.08495e+07,3600,2442.4,8.8258,False,2872,2973,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22066,0.0,30845.5,True,3158,chg-u300_phase-two,116,3173,3718,904,1289,189,900.425,1282.71,187.275,899,1280,187,0.878943,1.80151,0.244854,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3740.9,6604,10.4363,289.024,38,113.506,15.7544,5.91775,1,511,3585,1,1932,6605,2.93874e+07,3600,2558.73,29.6192,False,3393,9724,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22067,0.0,27266.1,True,2015,chg-u300_phase-two,141,2049,3029,761,1036,129,756.819,1028.37,127.317,755,1025,127,1.02063,4.50325,0.242326,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3036.14,5590,10.3673,516.715,44,140.726,21.4609,20.5619,1,396,2543,1,1924,5591,3.97012e+07,3600,3306.02,85.9493,False,3210,7274,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22068,0.0,42402.8,True,1579,chg-u300_phase-two,81,1566,2755,711,826,97,707.805,821.569,95.38,707,820,95,0.602897,1.00785,0.280311,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2771.73,4724,9.6564,578.45,31,229.76,14.5936,124.071,1,37,200,1,1521,4725,1.68697e+07,3600,3034.55,39.0494,False,2621,5766,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22069,0.0,15994.4,True,6040,chg-u300_phase-two,348,6181,3327,994,1515,380,986.602,1505.14,374.594,983,1500,373,2.79222,5.79148,2.04534,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,3326.66,7903,11.2956,1394.69,309,142.471,71.0736,5.64626,1,169,3178,1,2830,7904,2.8451e+08,3600,11096.5,3110.59,False,3386,15607,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22070,0.0,34960,True,157,chg-u300_phase-two,84,136,2917,743,919,97,739.097,913.076,93.5053,738,911,93,0.861781,1.82514,0.447332,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2930.35,4997,9.72696,483.448,33,108.316,13.2135,0.883518,1,517,2921,1,1591,4998,1.6713e+07,3600,2984.39,45.8787,False,2966,3259,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22071,0.0,25689.7,True,2840,chg-u300_phase-two,125,2861,3311,826,1181,236,821.236,1173.27,234.194,819,1171,234,1.09457,2.84006,0.178639,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3313.26,6278,10.5549,502,27,111.361,12.9933,2.29224,1,441,3307,1,2045,6279,2.71558e+07,3600,2919.87,11.6545,False,3298,8999,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22072,0.0,23107.8,True,1141,chg-u300_phase-two,181,1166,2998,713,903,185,709.299,899.46,183.287,707,897,183,0.941176,1.22023,0.223961,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3011.37,5982,10.687,517.989,41,142.378,20.8802,26.6307,1,231,2102,1,2165,5983,4.89125e+07,3600,4111.46,90.2764,False,3226,5533,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22073,0.0,27356.3,True,1626,chg-u300_phase-two,133,1647,3442,942,1477,177,937.944,1473.34,174.463,937,1472,174,0.726498,1.13465,0.403842,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3446.29,5807,9.91394,484.543,23,116.444,7.3772,12.804,1,358,3053,1,1868,5808,1.28642e+07,3600,2640.56,8.33703,False,3077,6350,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22074,0.0,34246.8,True,70,chg-u300_phase-two,107,71,2840,706,811,69,702.905,807.51,66.3918,702,806,66,0.567898,0.958762,0.28531,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2855.4,4925,9.90253,522.156,38,209.84,16.2483,99.5354,1,101,444,1,1659,4926,2.23464e+07,3600,2853.7,122.069,False,3062,3203,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22075,0.0,30574.2,True,3603,chg-u300_phase-two,91,3583,3191,802,1112,217,796.12,1104.57,214.292,795,1103,214,1.20912,1.91117,0.250024,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3205.92,5450,9.78089,563.142,30,185.408,10.4366,71.6864,1,238,1101,1,1704,5451,1.51431e+07,3600,3079.24,20.3947,False,3049,10235,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22076,0.0,33291.6,True,629,chg-u300_phase-two,101,605,2799,698,928,123,694.678,924.111,121.371,693,922,121,0.689247,1.08729,0.246099,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2806.39,4749,9.75198,533.597,24,171.075,9.21742,48.5611,1,356,1806,1,1576,4750,1.14397e+07,3600,3114.07,8.25068,False,2946,4180,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22077,0.0,32135.1,True,1708,chg-u300_phase-two,256,1823,3306,781,997,150,777.082,992.145,144.507,775,990,143,0.829094,1.37223,1.93871,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3314.88,6802,10.9266,851.5,40,112.962,18.1798,1.07295,1,578,3303,1,2474,6803,5.56138e+07,3600,5345.91,62.0978,False,3373,6904,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22078,0.0,28957.2,True,3050,chg-u300_phase-two,113,3058,3451,822,1150,178,818.021,1146,176.246,815,1142,176,0.722116,0.85082,0.209607,3,6,0,6,False,101010,101010,101010,not;nand;and;ornot;or;andnot,3461.89,5569,9.4398,453.2,22,96.9036,5.28118,0.278555,1,462,3452,1,1723,5570,7.83465e+06,3600,1936.86,4.39241,False,3299,9407,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22079,0.0,40350.3,True,1249,chg-u300_phase-two,95,1225,2861,727,904,105,723.841,900.404,103.371,722,897,103,0.861532,1.28754,0.339626,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2874.43,5146,10.0256,565.356,33,174.159,14.9805,70.9913,1,189,1138,1,1731,5147,2.24305e+07,3600,2792.41,49.947,False,2743,5217,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22080,0.0,26909.8,True,3344,chg-u300_phase-two,146,3365,3635,955,1487,213,950.145,1477.67,207.623,948,1473,207,0.973673,2.23244,0.803816,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3638.78,6566,10.4545,450.389,38,99.8356,9.44872,0.244445,1,405,3624,1,2088,6567,2.05871e+07,3600,2649.35,25.2254,False,3424,10133,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22081,0.0,33515.4,True,3780,chg-u300_phase-two,102,3788,3552,909,1452,202,904.261,1444.52,200.278,903,1442,200,1.25586,3.71227,0.282792,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3568.02,6349,10.2208,492.415,42,105.52,15.5585,0.957691,1,458,3557,1,1902,6350,2.81274e+07,3600,2997.61,55.4374,False,2814,10382,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22082,0.0,24910.4,True,5910,chg-u300_phase-two,137,5918,3902,1055,1708,292,1045.56,1695.75,286.199,1042,1689,286,3.70542,9.69672,0.283207,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3965.87,7588,10.7267,473.897,94,104.745,44.313,2.87622,1,376,3928,1,2194,7589,1.06605e+08,3600,2780.55,857.827,False,3090,14918,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22083,0.0,26556.7,True,3929,chg-u300_phase-two,134,3939,3452,831,1151,196,823.082,1138.65,191.701,818,1133,191,5.88571,9.17965,0.963413,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3456.66,7582,10.7873,379.796,99,100.176,51.4769,3.87255,1,396,3415,1,2223,7583,1.27135e+08,3600,2611.18,400.089,False,3567,11435,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22084,0.0,33282.7,True,3964,chg-u300_phase-two,104,3986,3532,888,1218,298,883.685,1212.93,296.242,881,1209,296,0.824654,1.84998,0.193714,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3564.07,5975,10.0015,590.472,31,195.897,10.1198,91.8141,1,104,663,1,1794,5976,1.62759e+07,3600,2782.69,31.2493,False,3099,11049,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22085,0.0,73129.2,True,1102,chg-u300_phase-two,80,1146,2432,661,803,123,656.745,797.666,120.484,655,795,120,0.957978,1.53476,0.421075,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2499.91,4741,9.84553,317.253,30,208.447,10.1725,103.383,1,86,312,1,1646,4742,1.37719e+07,3600,2837.85,24.8846,False,2055,4303,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22086,0.0,29242.2,True,3287,chg-u300_phase-two,157,3328,3486,859,1135,204,854.68,1128.88,200.448,852,1126,200,1.35539,2.23043,0.438634,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3495.73,6508,10.5783,539.3,49,114.039,15.3578,1.17675,1,477,3479,1,2164,6509,3.5943e+07,3600,3263.37,37.2088,False,3376,9991,200000
