COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,change_rate,changing_env,average_generation,equals,equals_all_update,equals_odd+even,equals_odd+even_update,equals_update,genome_length,lineage_length,match_score_all,match_score_even,match_score_odd,match_score_odd_even,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,plastic_odd_even,plastic_odd_even_update
0.0025,1,events-const-08.cfg,1870,0.0,u0,0,31591.1,True,145553,True,145553,145553,103,1396,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1871,0.0,u0,0,27005.7,True,42363,True,42363,42363,77,1285,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1872,0.0,u0,0,29761.9,True,30261,True,30261,30261,116,1112,4,6,4,10,010010101,010010101,010010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1873,0.0,u0,0,34699.2,True,82982,True,82982,82982,114,1319,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1874,0.0,u0,0,27496.4,False,None,False,None,None,116,2154,3,5,3,8,010010100,010010100,010010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1875,0.0,u0,0,29803.8,True,177440,True,177440,177440,115,1081,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1876,0.0,u0,0,16986.7,False,None,False,None,None,336,1818,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1877,0.0,u0,0,24572.4,False,None,False,None,None,133,2101,3,5,3,8,010010100,010010100,010010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1878,0.0,u0,0,19149.5,True,56283,True,56283,56283,161,1574,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1879,0.0,u0,0,28106.5,False,31229,False,31229,31229,130,1444,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1880,0.0,u0,0,29022.9,True,43442,True,43442,43442,115,1202,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1881,0.0,u0,0,28775.2,False,None,False,None,None,100,1436,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1882,0.0,u0,0,32654.1,True,84084,True,84084,84084,93,1239,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1883,0.0,u0,0,33001.2,False,None,False,None,None,96,1908,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1884,0.0,u0,0,29630.4,True,53590,True,53590,53590,114,1117,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1885,0.0,u0,0,50274,True,17050,True,17050,17050,113,1185,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1886,0.0,u0,0,25877.6,True,120108,True,120108,120108,117,1252,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1887,0.0,u0,0,33175.2,True,9854,True,9854,9854,112,1425,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1888,0.0,u0,0,43675.1,False,None,False,None,None,69,1212,2,4,4,8,010000100,010000100,010000100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1889,0.0,u0,0,68999.6,False,39929,False,39929,39929,112,1575,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1890,0.0,u0,0,36720.7,True,16582,True,16582,16582,87,1055,4,6,4,10,010010101,010010101,010010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1891,0.0,u0,0,28769.1,False,None,False,None,None,119,1322,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1892,0.0,u0,0,29988.1,True,54598,True,54598,54598,109,1284,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1893,0.0,u0,0,30477.6,False,None,False,None,None,115,1253,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1894,0.0,u0,0,30506.1,False,None,False,None,None,109,1496,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1895,0.0,u0,0,32359.2,False,None,False,None,None,120,1718,3,5,3,8,010010100,010010100,010010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1896,0.0,u0,0,25817.5,True,188777,True,188777,188777,117,2173,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1897,0.0,u0,0,27927.6,False,None,False,None,None,121,1607,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1898,0.0,u0,0,28868.1,False,None,False,None,None,119,1488,4,6,2,8,011010100,011010100,011010100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1899,0.0,u0,0,34435.6,True,80732,True,80732,80732,113,1332,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-08.cfg,1900,0.0,u0,0,28438.9,True,10460,True,10460,10460,115,940,5,7,3,10,011010101,011010101,011010101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1901,0.0,u0,0,56172.8,True,19994,True,19994,19994,109,1048,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1902,0.0,u0,0,27478.2,True,40881,True,40881,40881,123,1767,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1903,0.0,u0,0,28889.4,True,18633,True,18633,18633,117,1118,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1904,0.0,u0,0,29143.3,True,137603,True,137603,137603,80,1167,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1905,0.0,u0,0,20297.1,True,17304,True,17304,17304,112,861,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1906,0.0,u0,0,30014.9,True,168744,True,168744,168744,104,1298,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1907,0.0,u0,0,32025.3,True,191868,True,191868,191868,64,2224,3,3,7,10,010000011,010000011,010000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1908,0.0,u0,0,63103.8,False,None,False,None,None,58,820,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1909,0.0,u0,0,28463.7,False,None,False,None,None,120,1354,3,3,5,8,011000010,011000010,011000010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1910,0.0,u0,0,36636.4,False,None,False,None,None,67,1658,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1911,0.0,u0,0,58622.1,False,None,False,None,None,113,2058,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1912,0.0,u0,0,30523.4,False,None,False,None,None,101,1738,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1913,0.0,u0,0,20900.3,False,None,False,None,None,118,823,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1914,0.0,u0,0,29329,True,167457,True,167457,167457,114,1583,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1915,0.0,u0,0,33321.4,False,None,False,None,None,74,1191,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1916,0.0,u0,0,29687.5,False,None,False,None,None,114,1516,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1917,0.0,u0,0,48153.6,False,None,False,None,None,65,1392,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1918,0.0,u0,0,31326.5,True,110740,True,110740,110740,111,1200,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1919,0.0,u0,0,31468.2,True,78207,True,78207,78207,114,1290,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1920,0.0,u0,0,30192.9,True,32700,True,32700,32700,110,1470,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1921,0.0,u0,0,31569,False,None,False,None,None,107,1865,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1922,0.0,u0,0,25706.2,False,None,False,None,None,203,2009,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1923,0.0,u0,0,27910.3,False,None,False,None,None,117,1657,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1924,0.0,u0,0,28663.8,True,15992,True,15992,15992,115,1201,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1925,0.0,u0,0,38476.6,True,77484,True,77484,77484,91,1125,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1926,0.0,u0,0,35177.4,True,152517,True,152517,152517,93,1269,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1927,0.0,u0,0,29869.4,True,161685,True,161685,161685,109,1567,3,5,5,10,010010001,010010001,010010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1928,0.0,u0,0,23323.1,True,123572,True,123572,123572,115,1423,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1929,0.0,u0,0,25333.9,False,None,False,None,None,118,2305,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1930,0.0,u0,0,23466,False,None,False,None,None,124,1570,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1931,0.0,u0,0,28995.1,False,None,False,None,None,114,1714,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1932,0.0,u0,0,29060.4,True,41504,True,41504,41504,121,1414,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1933,0.0,u0,0,29053.7,False,None,False,None,None,119,1351,3,3,5,8,011000010,011000010,011000010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1934,0.0,u0,0,29574.4,True,106012,True,106012,106012,118,1325,4,4,6,10,010010011,010010011,010010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1935,0.0,u0,0,30342.1,False,None,False,None,None,112,1453,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1936,0.0,u0,0,30927.9,True,35903,True,35903,35903,119,1012,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1937,0.0,u0,0,28288.2,False,None,False,None,None,121,1612,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1938,0.0,u0,0,30111.1,True,197930,True,197930,197930,113,1458,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1939,0.0,u0,0,31011.8,True,30516,True,30516,30516,115,1205,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1940,0.0,u0,0,24918,True,85712,True,85712,85712,127,2176,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1941,0.0,u0,0,28642.6,True,127281,True,127281,127281,76,1437,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1942,0.0,u0,0,19174,True,77460,True,77460,77460,129,1830,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1943,0.0,u0,0,27071.4,False,None,False,None,None,800,1806,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1944,0.0,u0,0,31760.5,False,None,False,None,None,112,1400,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1945,0.0,u0,0,28188.3,True,175143,True,175143,175143,112,1819,3,5,5,10,011000001,011000001,011000001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1946,0.0,u0,0,21987.5,True,33378,True,33378,33378,110,874,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1947,0.0,u0,0,30345.3,True,66176,True,66176,66176,117,892,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1948,0.0,u0,0,34397.8,True,190360,True,190360,190360,81,1434,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1949,0.0,u0,0,25384.2,True,42903,True,42903,42903,112,1248,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1950,0.0,u0,0,35422.6,True,9972,True,9972,9972,80,1336,4,4,6,10,010010011,010010011,010010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1951,0.0,u0,0,21580.8,True,183966,True,183966,183966,126,1672,3,5,5,10,010010001,010010001,010010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1952,0.0,u0,0,24921.3,True,149191,True,149191,149191,120,1706,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1953,0.0,u0,0,27877.1,False,None,False,None,None,111,1564,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1954,0.0,u0,0,23336.9,True,133419,True,133419,133419,101,1851,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1955,0.0,u0,0,29293.5,False,None,False,None,None,114,1960,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1956,0.0,u0,0,29103.7,True,67892,True,67892,67892,105,1402,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1957,0.0,u0,0,27972.1,False,None,False,None,None,116,1576,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1958,0.0,u0,0,29632,True,90779,True,90779,90779,107,1833,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1959,0.0,u0,0,27856.4,True,12601,True,12601,12601,120,1187,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1960,0.0,u0,0,31543,False,None,False,None,None,99,1654,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1961,0.0,u0,0,29582.6,True,47220,True,47220,47220,116,1101,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1962,0.0,u0,0,30947.5,False,None,False,None,None,111,1556,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1963,0.0,u0,0,25202.8,True,144912,True,144912,144912,172,1694,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1964,0.0,u0,0,28350.4,False,None,False,None,None,117,2042,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1965,0.0,u0,0,30016.8,True,33976,True,33976,33976,120,1444,4,4,6,10,010010011,010010011,010010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1966,0.0,u0,0,28830.5,True,121438,True,121438,121438,124,1494,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1967,0.0,u0,0,16627.1,True,111475,True,111475,111475,106,1435,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1968,0.0,u0,0,28527.8,False,None,False,None,None,101,1929,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1969,0.0,u0,0,29608.2,True,46287,True,46287,46287,109,1168,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1970,0.0,u0,0,27054.8,False,None,False,None,None,119,1896,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1971,0.0,u0,0,30503.4,True,31317,True,31317,31317,124,1360,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1972,0.0,u0,0,33828.3,False,None,False,None,None,98,1573,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1973,0.0,u0,0,31147,True,22658,True,22658,22658,95,1293,4,4,6,10,010010011,010010011,010010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1974,0.0,u0,0,27283.4,False,None,False,None,None,105,2035,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1975,0.0,u0,0,38732.8,False,None,False,None,None,81,1294,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1976,0.0,u0,0,29224.3,False,None,False,None,None,111,1436,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1977,0.0,u0,0,28418.1,False,None,False,None,None,131,1662,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1978,0.0,u0,0,28598.3,True,103204,True,103204,103204,122,1362,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1979,0.0,u0,0,28510.3,False,None,False,None,None,111,1886,4,4,4,8,011010010,011010010,011010010,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1980,0.0,u0,0,33328.4,True,81704,True,81704,81704,101,1173,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1981,0.0,u0,0,30021.5,False,None,False,None,None,114,1370,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1982,0.0,u0,0,28625.2,False,None,False,None,None,115,1461,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1983,0.0,u0,0,25098.7,True,28340,True,28340,28340,114,1055,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1984,0.0,u0,0,23381.7,False,None,False,None,None,116,1042,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1985,0.0,u0,0,30994.4,True,24609,True,24609,24609,110,1424,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1986,0.0,u0,0,28736.9,True,9836,True,9836,9836,121,1364,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1987,0.0,u0,0,33750.7,False,None,False,None,None,92,1855,2,4,4,8,011000000,011000000,011000000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1988,0.0,u0,0,28426.3,False,None,False,None,None,116,1777,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1989,0.0,u0,0,28756.8,True,172570,True,172570,172570,115,1504,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1990,0.0,u0,0,24909.5,True,109102,True,109102,109102,120,1324,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1991,0.0,u0,0,35537.6,False,None,False,None,None,90,1116,3,5,3,8,011010000,011010000,011010000,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1992,0.0,u0,0,29189.6,True,18936,True,18936,18936,119,1128,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1993,0.0,u0,0,30854.9,True,17180,True,17180,17180,118,978,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1994,0.0,u0,0,30265.6,True,149423,True,149423,149423,107,1440,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1995,0.0,u0,0,30097,True,78960,True,78960,78960,113,1394,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1996,0.0,u0,0,29555.2,True,171868,True,171868,171868,97,1860,4,6,4,10,011010001,011010001,011010001,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1997,0.0,u0,0,36654.7,True,65705,True,65705,65705,86,1032,4,4,6,10,011000011,011000011,011000011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1998,0.0,u0,0,28643.5,True,183477,True,183477,183477,111,1736,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,1999,0.0,u0,0,26885.4,True,158654,True,158654,158654,112,1994,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-09.cfg,2000,0.0,u0,0,34687.6,True,93010,True,93010,93010,99,1669,5,5,5,10,011010011,011010011,011010011,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2001,0.0,u0,0,25435.6,True,184029,True,184029,184029,108,1512,5,5,5,10,011001101,011001101,011001101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2002,0.0,u0,0,29855.9,False,None,False,None,None,97,1247,4,4,4,8,011001100,011001100,011001100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2003,0.0,u0,0,19069.1,True,31987,True,31987,31987,104,779,5,5,5,10,011001101,011001101,011001101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2004,0.0,u0,0,29589,True,103942,True,103942,103942,111,1407,4,4,6,10,010001101,010001101,010001101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2005,0.0,u0,0,31050,True,66423,True,66423,66423,108,1497,5,5,5,10,011001101,011001101,011001101,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
0.0025,1,events-const-10.cfg,2006,0.0,u0,0,25791.2,False,None,False,None,None,115,1268,4,4,4,8,011001100,011001100,011001100,not;nand;and;ornot;or;andnot;nor;xor;equals,False,None
